name,personId,postseason_games,reg_season_games,tour_date_postseason,tour_date_reg_season,tot_games,tot_tour_date_games,tot_tour_date_percent,postseason_tour_date_percent,reg_season_tour_date_percent
Lamar Odom,1885,108,961,17,192,1069,209,0.19550982226379796,0.1574074074074074,0.19979188345473464
Lamar Patterson,203934,4,40,0,0,44,0,0,0,0
Lamar Stevens,1630205,6,220,0,12,226,12,0.05309734513274336,0,0.05454545454545454
Lamond Murray,441,14,736,2,147,750,149,0.19866666666666666,0.14285714285714285,0.19972826086956522
Lamont Strothers,78273,0,13,0,1,13,1,0.07692307692307693,NA,0.07692307692307693
Lanard Copeland,76448,4,33,0,1,37,1,0.02702702702702703,0,0.030303030303030304
Lancaster Gordon,76834,0,201,0,17,201,17,0.0845771144278607,NA,0.0845771144278607
Lance Allred,200984,0,3,0,0,3,0,0,NA,0
Lance Blanks,76183,1,142,0,0,143,0,0,0,0
Lance Stephenson,202362,57,554,10,64,611,74,0.12111292962356793,0.17543859649122806,0.11552346570397112
Lance Thomas,202498,3,399,0,19,402,19,0.0472636815920398,0,0.047619047619047616
Landry Fields,202361,12,255,0,6,267,6,0.02247191011235955,0,0.023529411764705882
Landry Shamet,1629013,64,398,1,32,462,33,0.07142857142857142,0.015625,0.08040201005025126
Langston Galloway,204038,6,452,1,58,458,59,0.12882096069868995,0.16666666666666666,0.12831858407079647
Lari Ketner,1930,0,25,0,0,25,0,0,NA,0
Laron Profit,1919,3,135,0,1,138,1,0.007246376811594203,0,0.007407407407407408
Larry Bird,1449,164,897,47,195,1061,242,0.22808671065032987,0.2865853658536585,0.21739130434782608
Larry Cannon,76339,0,19,0,2,19,2,0.10526315789473684,NA,0.10526315789473684
Larry Comley,76427,0,12,0,0,12,0,0,NA,0
Larry Costello,76454,52,705,11,79,757,90,0.11889035667107001,0.21153846153846154,0.11205673758865248
Larry Demic,76553,2,206,0,9,208,9,0.04326923076923077,0,0.043689320388349516
Larry Drew,76599,31,713,0,107,744,107,0.14381720430107528,0,0.15007012622720897
Larry Drew II,203580,0,22,0,0,22,0,0,NA,0
Larry Fogle,76728,0,2,0,0,2,0,0,NA,0
Larry Foust,76744,73,764,19,65,837,84,0.1003584229390681,0.2602739726027397,0.08507853403141362
Larry Friend,76758,0,44,0,2,44,2,0.045454545454545456,NA,0.045454545454545456
Larry Hennessy,76998,3,75,0,4,78,4,0.05128205128205128,0,0.05333333333333334
Larry Hughes,1716,49,727,21,255,776,276,0.3556701030927835,0.42857142857142855,0.35075653370013754
Larry Johnson,913,66,707,10,144,773,154,0.19922380336351875,0.15151515151515152,0.2036775106082037
Larry Johnson,77156,0,5,0,0,5,0,0,NA,0
Larry Jones,77200,5,95,0,19,100,19,0.19,0,0.2
Larry Kenon,77246,31,503,13,84,534,97,0.18164794007490637,0.41935483870967744,0.16699801192842942
Larry Krystkowiak,1474,20,420,1,35,440,36,0.08181818181818182,0.05,0.08333333333333333
Larry McNeill,77561,12,297,0,18,309,18,0.05825242718446602,0,0.06060606060606061
Larry Micheaux,77588,8,96,1,0,104,1,0.009615384615384616,0.125,0
Larry Mikan,77591,0,51,0,3,51,3,0.058823529411764705,NA,0.058823529411764705
Larry Moffett,77621,0,20,0,0,20,0,0,NA,0
Larry Nance,77685,68,920,4,100,988,104,0.10526315789473684,0.058823529411764705,0.10869565217391304
Larry Nance Jr.,1626204,34,545,0,13,579,13,0.022452504317789293,0,0.023853211009174313
Larry Owens,202082,0,19,0,0,19,0,0,NA,0
Larry Robinson,1683,0,89,0,4,89,4,0.0449438202247191,NA,0.0449438202247191
Larry Sanders,202336,4,238,0,11,242,11,0.045454545454545456,0,0.046218487394957986
Larry Siegfried,78147,79,550,19,108,629,127,0.20190779014308427,0.24050632911392406,0.19636363636363635
Larry Smith,78195,31,900,0,26,931,26,0.027926960257787327,0,0.028888888888888888
Larry Spriggs,78233,31,169,0,2,200,2,0.01,0,0.011834319526627219
Larry Staverman,78244,7,267,0,3,274,3,0.010948905109489052,0,0.011235955056179775
Larry Steele,78245,27,610,2,38,637,40,0.06279434850863422,0.07407407407407407,0.06229508196721312
Larry Stewart,1125,4,270,0,13,274,13,0.04744525547445255,0,0.04814814814814815
Larry Sykes,1132,0,1,0,0,1,0,0,NA,0
Larry Wright,78623,49,343,0,27,392,27,0.06887755102040816,0,0.07871720116618076
Lars Hansen,76941,0,15,0,0,15,0,0,NA,0
Larue Martin,77475,0,272,0,22,272,22,0.08088235294117647,NA,0.08088235294117647
Latrell Sprewell,84,62,913,27,361,975,388,0.39794871794871794,0.43548387096774194,0.3953997809419496
Lauri Markkanen,1628374,2,450,1,138,452,139,0.3075221238938053,0.5,0.30666666666666664
Lavor Postell,2068,0,61,0,1,61,1,0.01639344262295082,NA,0.01639344262295082
Lavoy Allen,202730,25,388,1,5,413,6,0.014527845036319613,0.04,0.01288659793814433
Lawrence Boston,76212,0,13,0,0,13,0,0,NA,0
Lawrence Funderburke,1444,26,318,1,9,344,10,0.029069767441860465,0.038461538461538464,0.02830188679245283
Lawrence Moten,734,0,119,0,10,119,10,0.08403361344537816,NA,0.08403361344537816
Lawrence Roberts,101160,0,87,0,0,87,0,0,NA,0
Lazar Hayward,202351,5,72,0,1,77,1,0.012987012987012988,0,0.013888888888888888
Lazaro Borrell,1953,2,17,0,1,19,1,0.05263157894736842,0,0.058823529411764705
LeBron James,2544,295,1562,52,251,1857,303,0.1631663974151858,0.17627118644067796,0.16069142125480154
LeRon Ellis,1034,1,91,0,0,92,0,0,0,0
Leaky Black,1641778,0,26,0,0,26,0,0,NA,0
Leandro Barbosa,2571,119,850,16,107,969,123,0.12693498452012383,0.13445378151260504,0.12588235294117647
Leandro Bolmaro,1630195,0,49,0,0,49,0,0,NA,0
Ledell Eackles,289,0,441,0,65,441,65,0.1473922902494331,NA,0.1473922902494331
Lee Johnson,77158,0,12,0,0,12,0,0,NA,0
Lee Knorek,77291,2,45,0,2,47,2,0.0425531914893617,0,0.044444444444444446
Lee Mayberry,195,0,496,0,13,496,13,0.02620967741935484,NA,0.02620967741935484
Lee Nailon,1924,9,306,0,31,315,31,0.09841269841269841,0,0.10130718954248366
Lee Shaffer,78121,13,196,6,44,209,50,0.23923444976076555,0.46153846153846156,0.22448979591836735
Lee Winfield,78592,7,404,0,24,411,24,0.058394160583941604,0,0.0594059405940594
Len Chappell,76382,22,591,1,52,613,53,0.0864600326264274,0.045454545454545456,0.08798646362098139
Len Elmore,600010,11,505,0,11,516,11,0.02131782945736434,0,0.02178217821782178
Len Kosmalski,77302,6,76,0,0,82,0,0,0,0
Lennie Rosenbluth,78018,4,83,0,7,87,7,0.08045977011494253,0,0.08433734939759036
Lenny Wilkens,78530,64,1078,29,335,1142,364,0.318739054290718,0.453125,0.310760667903525
Leo Barnhorst,76110,4,15,0,0,19,0,0,0,0
Leo Gottlieb,76836,2,21,0,1,23,1,0.043478260869565216,0,0.047619047619047616
Leo Klier,77283,2,52,0,0,54,0,0,0,0
Leo Mogus,77622,3,74,1,1,77,2,0.025974025974025976,0.3333333333333333,0.013513513513513514
Leo Rautins,77916,3,32,0,0,35,0,0,0,0
Leon Benbow,76146,2,115,0,12,117,12,0.10256410256410256,0,0.10434782608695652
Leon Douglas,76590,18,456,0,26,474,26,0.05485232067510549,0,0.05701754385964912
Leon Powe,200796,32,239,0,6,271,6,0.02214022140221402,0,0.02510460251046025
Leon Smith,1910,0,15,0,0,15,0,0,NA,0
Leon Wood,78611,11,273,0,22,284,22,0.07746478873239436,0,0.08058608058608059
Leonard Gray,76860,17,224,2,32,241,34,0.14107883817427386,0.11764705882352941,0.14285714285714285
Leonard Miller,1631159,6,30,0,0,36,0,0,0,0
Leonard Taylor,78301,0,10,0,0,10,0,0,NA,0
Leroy Chollet,76391,15,27,0,1,42,1,0.023809523809523808,0,0.037037037037037035
Leroy Combs,76425,0,48,0,0,48,0,0,NA,0
Leroy Ellis,76663,64,1048,10,148,1112,158,0.1420863309352518,0.15625,0.14122137404580154
Les Hunter,77084,0,25,0,1,25,1,0.04,NA,0.04
Les Jepsen,77129,0,52,0,0,52,0,0,NA,0
Lester Conner,76431,13,685,0,39,698,39,0.055873925501432664,0,0.05693430656934306
Lester Hudson,201991,7,57,0,5,64,5,0.078125,0,0.08771929824561403
Lester Quinones,1631311,1,53,0,2,54,2,0.037037037037037035,0,0.03773584905660377
Levi Fontaine,76731,2,35,0,2,37,2,0.05405405405405406,0,0.05714285714285714
Lew Hitch,77032,33,378,0,15,411,15,0.0364963503649635,0,0.03968253968253968
Lewis Brown,76279,0,2,0,0,2,0,0,NA,0
Lewis Lloyd,77395,25,388,2,38,413,40,0.09685230024213075,0.08,0.0979381443298969
Liam Robbins,1641857,0,13,0,0,13,0,0,NA,0
Linas Kleiza,101132,26,409,0,30,435,30,0.06896551724137931,0,0.07334963325183375
Lindell Wigginton,1629623,0,29,0,0,29,0,0,NA,0
Lindsay Hairston,76917,0,47,0,3,47,3,0.06382978723404255,NA,0.06382978723404255
Lindsey Hunter,283,147,937,5,175,1084,180,0.16605166051660517,0.034013605442176874,0.18676627534685167
Lindy Waters III,1630322,5,156,0,6,161,6,0.037267080745341616,0,0.038461538461538464
Linton Johnson,2669,3,151,0,5,154,5,0.032467532467532464,0,0.033112582781456956
Linton Townes,78364,8,60,0,3,68,3,0.04411764705882353,0,0.05
Lionel Chalmers,2763,0,36,0,1,36,1,0.027777777777777776,NA,0.027777777777777776
Lionel Hollins,77043,77,673,21,140,750,161,0.21466666666666667,0.2727272727272727,0.20802377414561665
Lionel Malamed,77447,0,4,0,0,4,0,0,NA,0
Lionel Simmons,1489,4,454,0,98,458,98,0.21397379912663755,0,0.21585903083700442
Litterial Green,1036,0,148,0,1,148,1,0.006756756756756757,NA,0.006756756756756757
Lloyd Daniels,1380,12,200,1,22,212,23,0.10849056603773585,0.08333333333333333,0.11
Lloyd Dove,76592,2,57,0,0,59,0,0,0,0
Lloyd Neal,77696,22,436,0,53,458,53,0.11572052401746726,0,0.12155963302752294
Lloyd Walton,78449,18,341,0,3,359,3,0.008356545961002786,0,0.008797653958944282
Log Vander Velden,78403,0,15,0,0,15,0,0,NA,0
London Perrantes,1628506,0,14,0,0,14,0,0,NA,0
Lonnie Shelton,78133,52,673,8,112,725,120,0.16551724137931034,0.15384615384615385,0.1664190193164933
Lonnie Walker IV,1629022,21,342,0,50,363,50,0.13774104683195593,0,0.14619883040935672
Lonny Baxter,2437,0,162,0,1,162,1,0.006172839506172839,NA,0.006172839506172839
Lonzo Ball,1628366,0,287,0,86,287,86,0.29965156794425085,NA,0.29965156794425085
Loren Meyer,684,3,140,0,3,143,3,0.02097902097902098,0,0.02142857142857143
Loren Woods,2254,4,215,0,0,219,0,0,0,0
Lorenzen Wright,953,15,778,1,73,793,74,0.09331651954602774,0.06666666666666667,0.09383033419023136
Lorenzo Brown,203485,4,103,0,2,107,2,0.018691588785046728,0,0.019417475728155338
Lorenzo Charles,76384,3,36,0,0,39,0,0,0,0
Lorenzo Romar,78015,13,291,0,12,304,12,0.039473684210526314,0,0.041237113402061855
Lorenzo Williams,31,3,253,0,2,256,2,0.0078125,0,0.007905138339920948
Lou Amundson,200811,29,428,0,1,457,1,0.002188183807439825,0,0.002336448598130841
Lou Dampier,76499,15,232,1,7,247,8,0.032388663967611336,0.06666666666666667,0.03017241379310345
Lou Hudson,77074,61,889,18,181,950,199,0.2094736842105263,0.29508196721311475,0.20359955005624297
Lou Roe,691,2,66,0,0,68,0,0,0,0
Lou Tsioropoulos,78371,11,158,5,17,169,22,0.1301775147928994,0.45454545454545453,0.10759493670886076
Lou Williams,101150,89,1123,33,301,1212,334,0.2755775577557756,0.3707865168539326,0.2680320569902048
Louie Nelson,77701,0,223,0,31,223,31,0.13901345291479822,NA,0.13901345291479822
Louis King,1629663,0,27,0,1,27,1,0.037037037037037035,NA,0.037037037037037035
Louis Orr,77770,22,569,1,64,591,65,0.10998307952622674,0.045454545454545456,0.11247803163444639
Lowes Moore,77635,0,112,0,8,112,8,0.07142857142857142,NA,0.07142857142857142
Loy Petersen,77840,0,69,0,0,69,0,0,NA,0
Loy Vaught,919,7,223,0,22,230,22,0.09565217391304348,0,0.09865470852017937
Loy Vaught,78412,8,466,0,46,474,46,0.0970464135021097,0,0.09871244635193133
Luc Longley,26,87,567,5,34,654,39,0.05963302752293578,0.05747126436781609,0.059964726631393295
Luc Mbah a Moute,201601,32,689,0,29,721,29,0.04022191400832178,0,0.0420899854862119
Luca Vildoza,1630492,7,0,0,0,7,0,0,0,NA
Lucas Nogueira,203512,13,141,0,0,154,0,0,0,0
Lucian Whitaker,78506,0,3,0,0,3,0,0,NA,0
Lucious Harris,446,54,800,2,48,854,50,0.0585480093676815,0.037037037037037035,0.06
Lucious Jackson,77103,56,522,20,101,578,121,0.2093425605536332,0.35714285714285715,0.19348659003831417
Lucius Allen,76027,43,702,7,151,745,158,0.21208053691275167,0.16279069767441862,0.2150997150997151
Luguentz Dort,1629652,41,364,11,94,405,105,0.25925925925925924,0.2682926829268293,0.25824175824175827
Luis Flores,2784,0,16,0,0,16,0,0,NA,0
Luis Montero,1626242,6,14,0,0,20,0,0,0,0
Luis Scola,2449,48,743,7,77,791,84,0.10619469026548672,0.14583333333333334,0.10363391655450875
Luka Doncic,1629029,55,448,15,118,503,133,0.2644135188866799,0.2727272727272727,0.26339285714285715
Luka Garza,1630568,12,124,0,2,136,2,0.014705882352941176,0,0.016129032258064516
Luka Samanic,1629677,0,86,0,3,86,3,0.03488372093023256,NA,0.03488372093023256
Luke Babbitt,202337,2,381,0,17,383,17,0.044386422976501305,0,0.04461942257217848
Luke Harangody,202376,0,70,0,0,70,0,0,NA,0
Luke Jackson,2739,3,73,0,1,76,1,0.013157894736842105,0,0.0136986301369863
Luke Kennard,1628379,29,459,0,37,488,37,0.07581967213114754,0,0.08061002178649238
Luke Kornet,1628436,44,353,0,8,397,8,0.020151133501259445,0,0.0226628895184136
Luke Rackley,77894,11,221,0,12,232,12,0.05172413793103448,0,0.05429864253393665
Luke Ridnour,2557,22,830,4,121,852,125,0.1467136150234742,0.18181818181818182,0.14578313253012049
Luke Schenscher,101195,3,31,0,0,34,0,0,0,0
Luke Travers,1631247,0,12,0,0,12,0,0,NA,0
Luke Walton,2575,88,564,3,15,652,18,0.027607361963190184,0.03409090909090909,0.026595744680851064
Luke Witte,78603,7,118,0,3,125,3,0.024,0,0.025423728813559324
Luke Zeller,202545,0,16,0,0,16,0,0,NA,0
Luol Deng,2736,62,902,15,229,964,244,0.25311203319502074,0.24193548387096775,0.25388026607538805
Luther Burden,76303,0,63,0,5,63,5,0.07936507936507936,NA,0.07936507936507936
Luther Green,76872,0,5,0,0,5,0,0,NA,0
Luther Head,101129,12,348,0,42,360,42,0.11666666666666667,0,0.1206896551724138
Luther Wright,1007,0,15,0,0,15,0,0,NA,0
Lynbert Johnson,77159,0,9,0,0,9,0,0,NA,0
Lynn Greer,2696,0,41,0,0,41,0,0,NA,0
M.L. Carr,76351,68,604,4,66,672,70,0.10416666666666667,0.058823529411764705,0.10927152317880795
MJ Walker,1630640,0,2,0,0,2,0,0,NA,0
Maalik Wayns,203146,0,29,0,0,29,0,0,NA,0
Mac McClung,1630644,0,6,0,0,6,0,0,NA,0
Mac Otten,77779,0,5,0,0,5,0,0,NA,0
Maceo Baston,1766,1,105,0,0,106,0,0,0,0
Maciej Lampe,2573,0,64,0,1,64,1,0.015625,NA,0.015625
Mack Calvin,76336,18,221,0,15,239,15,0.06276150627615062,0,0.06787330316742081
Magic Johnson,77142,190,906,35,132,1096,167,0.15237226277372262,0.18421052631578946,0.1456953642384106
Mahmoud Abdul-Rauf,51,15,586,6,163,601,169,0.281198003327787,0.4,0.2781569965870307
Major Jones,77189,19,372,0,2,391,2,0.005115089514066497,0,0.005376344086021506
Makhtar N'diaye,1823,0,4,0,0,4,0,0,NA,0
Mal Graham,76843,7,70,0,3,77,3,0.03896103896103896,0,0.04285714285714286
Malachi Flynn,1630201,6,217,0,15,223,15,0.06726457399103139,0,0.06912442396313365
Malachi Richardson,1627781,0,70,0,2,70,2,0.02857142857142857,NA,0.02857142857142857
Malaki Branham,1631103,0,187,0,23,187,23,0.12299465240641712,NA,0.12299465240641712
Malcolm Brogdon,1627763,45,463,9,98,508,107,0.2106299212598425,0.2,0.21166306695464362
Malcolm Cazalon,1630608,0,1,0,0,1,0,0,NA,0
Malcolm Delaney,1627098,1,127,0,4,128,4,0.03125,0,0.031496062992125984
Malcolm Hill,1630792,0,24,0,0,24,0,0,NA,0
Malcolm Lee,202723,0,36,0,1,36,1,0.027777777777777776,NA,0.027777777777777776
Malcolm Mackey,1635,0,22,0,0,22,0,0,NA,0
Malcolm Miller,1626259,11,53,0,0,64,0,0,0,0
Malcolm Thomas,202952,3,40,0,0,43,0,0,0,0
Malevy Leons,1642502,0,6,0,0,6,0,0,NA,0
Malik Allen,2124,29,478,0,21,507,21,0.04142011834319527,0,0.043933054393305436
Malik Beasley,1627736,45,578,4,134,623,138,0.22150882825040127,0.08888888888888889,0.23183391003460208
Malik Fitts,1630238,9,18,0,0,27,0,0,0,0
Malik Hairston,201612,0,62,0,0,62,0,0,NA,0
Malik Monk,1628370,8,523,3,97,531,100,0.18832391713747645,0.375,0.18546845124282982
Malik Newman,1629005,0,2,0,0,2,0,0,NA,0
Malik Rose,990,82,813,4,37,895,41,0.04581005586592179,0.04878048780487805,0.04551045510455105
Malik Sealy,907,14,493,3,96,507,99,0.1952662721893491,0.21428571428571427,0.1947261663286004
Malik Williams,1642013,0,7,0,1,7,1,0.14285714285714285,NA,0.14285714285714285
Mamadi Diakite,1629603,11,55,0,1,66,1,0.015151515151515152,0,0.01818181818181818
Mamadou N'diaye,2055,0,69,0,1,69,1,0.014492753623188406,NA,0.014492753623188406
Mangok Mathiang,1628493,0,4,0,0,4,0,0,NA,0
Manny Harris,202412,0,93,0,4,93,4,0.043010752688172046,NA,0.043010752688172046
Manu Ginobili,1938,218,1057,43,202,1275,245,0.19215686274509805,0.19724770642201836,0.19110690633869443
Manute Bol,76195,29,624,0,1,653,1,0.0015313935681470138,0,0.0016025641025641025
Maozinha Pereira,1641970,0,7,0,0,7,0,0,NA,0
MarJon Beauchamp,1630699,6,136,0,4,142,4,0.028169014084507043,0,0.029411764705882353
MarShon Brooks,202705,7,200,0,23,207,23,0.1111111111111111,0,0.115
Marc Gasol,201188,99,891,19,169,990,188,0.1898989898989899,0.1919191919191919,0.18967452300785634
Marc Iavaroni,77092,43,531,0,4,574,4,0.006968641114982578,0,0.007532956685499058
Marc Jackson,1531,12,387,0,37,399,37,0.09273182957393483,0,0.09560723514211886
Marcelo Huertas,1626273,0,76,0,2,76,2,0.02631578947368421,NA,0.02631578947368421
Marcin Gortat,101162,86,806,2,48,892,50,0.05605381165919283,0.023255813953488372,0.05955334987593052
Marco Belinelli,201158,65,860,10,118,925,128,0.13837837837837838,0.15384615384615385,0.1372093023255814
Marcus Bagley,1630542,0,10,0,0,10,0,0,NA,0
Marcus Banks,2556,13,348,0,12,361,12,0.0332409972299169,0,0.034482758620689655
Marcus Brown,992,0,27,0,1,27,1,0.037037037037037035,NA,0.037037037037037035
Marcus Camby,948,79,973,8,97,1052,105,0.09980988593155894,0.10126582278481013,0.09969167523124357
Marcus Cousin,202408,0,4,0,0,4,0,0,NA,0
Marcus Derrickson,1629094,0,11,0,0,11,0,0,NA,0
Marcus Fizer,2033,0,289,0,43,289,43,0.14878892733564014,NA,0.14878892733564014
Marcus Garrett,1630585,0,15,0,0,15,0,0,NA,0
Marcus Georges-Hunt,1627875,2,47,0,1,49,1,0.02040816326530612,0,0.02127659574468085
Marcus Haislip,2409,3,89,0,3,92,3,0.03260869565217391,0,0.033707865168539325
Marcus Landry,202068,0,18,0,0,18,0,0,NA,0
Marcus Liberty,77386,0,267,0,28,267,28,0.10486891385767791,NA,0.10486891385767791
Marcus Morris Sr.,202694,78,832,20,180,910,200,0.21978021978021978,0.2564102564102564,0.21634615384615385
Marcus Paige,1627779,0,5,0,0,5,0,0,NA,0
Marcus Sasser,1631204,0,128,0,12,128,12,0.09375,NA,0.09375
Marcus Smart,203935,109,634,26,151,743,177,0.23822341857335128,0.23853211009174313,0.23817034700315456
Marcus Thornton,201977,10,483,0,107,493,107,0.21703853955375255,0,0.22153209109730848
Marcus Vinicius,200790,0,26,0,0,26,0,0,NA,0
Marcus Webb,78478,0,9,0,0,9,0,0,NA,0
Marcus Williams,200766,12,203,0,13,215,13,0.06046511627906977,0,0.06403940886699508
Marcus Williams,201173,0,13,0,0,13,0,0,NA,0
Mardy Collins,200776,0,189,0,10,189,10,0.05291005291005291,NA,0.05291005291005291
Marial Shayok,1629621,0,4,0,0,4,0,0,NA,0
Mario Bennett,712,6,68,0,1,74,1,0.013513513513513514,0,0.014705882352941176
Mario Chalmers,201596,99,646,9,65,745,74,0.09932885906040269,0.09090909090909091,0.10061919504643962
Mario Elie,53,116,732,7,39,848,46,0.054245283018867926,0.0603448275862069,0.05327868852459016
Mario Hezonja,1626209,6,330,0,33,336,33,0.09821428571428571,0,0.1
Mario Kasun,2435,0,73,0,0,73,0,0,NA,0
Mario West,201238,24,162,0,0,186,0,0,0,0
Marion Cluggish,76408,2,12,0,0,14,0,0,0,0
Mark Acres,76009,19,375,0,0,394,0,0,0,0
Mark Aguirre,76016,102,923,16,168,1025,184,0.1795121951219512,0.1568627450980392,0.1820151679306609
Mark Alarie,76019,4,325,0,24,329,24,0.0729483282674772,0,0.07384615384615385
Mark Baker,1858,0,1,0,0,1,0,0,NA,0
Mark Blount,1548,22,605,0,31,627,31,0.049441786283891544,0,0.0512396694214876
Mark Bradtke,1361,0,36,0,0,36,0,0,NA,0
Mark Bryant,95,79,797,0,12,876,12,0.0136986301369863,0,0.015056461731493099
Mark Crow,76481,0,15,0,1,15,1,0.06666666666666667,NA,0.06666666666666667
Mark Davis,707,0,230,0,9,230,9,0.0391304347826087,NA,0.0391304347826087
Mark Davis,76528,0,33,0,0,33,0,0,NA,0
Mark Eaton,76631,74,875,2,49,949,51,0.05374077976817703,0.02702702702702703,0.056
Mark Hendrickson,971,0,114,0,1,114,1,0.008771929824561403,NA,0.008771929824561403
Mark Jackson,349,131,1296,17,162,1427,179,0.12543798177995796,0.1297709923664122,0.125
Mark Jones,2891,0,10,0,0,10,0,0,NA,0
Mark Jones,90000,0,6,0,0,6,0,0,NA,0
Mark Landsberger,77334,41,438,1,23,479,24,0.05010438413361169,0.024390243902439025,0.05251141552511415
Mark Macon,1855,0,251,0,51,251,51,0.20318725099601595,NA,0.20318725099601595
Mark Madsen,2058,49,453,0,1,502,1,0.00199203187250996,0,0.002207505518763797
Mark McNamara,77558,8,278,0,1,286,1,0.0034965034965034965,0,0.0035971223021582736
Mark Minor,77612,0,4,0,0,4,0,0,NA,0
Mark Olberding,77756,48,865,8,52,913,60,0.06571741511500548,0.16666666666666666,0.06011560693641618
Mark Pope,998,13,153,0,0,166,0,0,0,0
Mark Price,899,47,722,11,148,769,159,0.2067620286085826,0.23404255319148937,0.20498614958448755
Mark Radford,77896,0,97,0,1,97,1,0.010309278350515464,NA,0.010309278350515464
Mark Randall,1821,2,128,0,0,130,0,0,0,0
Mark Sibley,78145,0,29,0,0,29,0,0,NA,0
Mark Strickland,1110,10,281,0,4,291,4,0.013745704467353952,0,0.014234875444839857
Mark Wade,78426,0,12,0,0,12,0,0,NA,0
Mark West,770,95,1090,0,10,1185,10,0.008438818565400843,0,0.009174311926605505
Mark Williams,1631109,0,104,0,5,104,5,0.04807692307692308,NA,0.04807692307692308
Mark Workman,78616,0,49,0,1,49,1,0.02040816326530612,NA,0.02040816326530612
Markel Brown,203900,2,113,0,5,115,5,0.043478260869565216,0,0.04424778761061947
Markelle Fultz,1628365,16,255,2,33,271,35,0.12915129151291513,0.125,0.12941176470588237
Markieff Morris,202693,51,791,5,123,842,128,0.15201900237529692,0.09803921568627451,0.1554993678887484
Marko Guduric,1629741,0,44,0,0,44,0,0,NA,0
Marko Jaric,2060,0,447,0,52,447,52,0.116331096196868,NA,0.116331096196868
